Price,Close,High,Low,Open,Volume,MA_20,MA_50,RSI,EMA_12,EMA_26,MACD,Signal_Line,Daily_Return
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,,,,,,,,
Date,,,,,,,,,,,,,
2022-09-07,253.20925903320312,253.93525531975658,248.4313603443134,249.88336788765054,24126700,,,,260.13358106976204,264.8978243969381,-4.764243327176075,-1.554241703423842,
2022-09-08,253.63111877441406,255.50500236667435,249.9716609777116,252.64023923895377,20319900,,,,259.1332022550931,264.0632536100845,-4.930051354991349,-2.2294036337373435,
2022-09-09,259.45880126953125,260.2142589984414,255.36767670573366,255.57369702249932,22084700,,,,259.18329441116055,263.72218306633977,-4.538888655179221,-2.691300638025719,
2022-09-12,261.607421875,262.3923111773272,260.14560858883476,260.75387908534736,18747700,,,,259.55623709790507,263.5655340892035,-4.009296991298413,-2.9548999086802583,
2022-09-13,247.224609375,255.47555604961147,246.83216481369544,253.94505968609693,33353300,,,,257.6590636020735,262.3550952214847,-4.696031619411201,-3.303126250826447,
2022-09-14,247.4502716064453,249.422255129706,245.13490094116702,248.73549581590103,23913000,,,,256.0884802181307,261.25103421296325,-5.162553994832535,-3.675011799627665,
2022-09-15,240.7396240234375,246.64576903500318,239.40534238233946,245.04660414201646,31530900,,,,253.72711772663945,259.7316704952206,-6.0045527685811635,-4.140919993418365,
2022-09-16,240.1117401123047,240.66114758650016,237.48241366692943,239.64080658851066,39791800,,,,251.63244424751105,258.2783423187083,-6.64589807119728,-4.6419156089741485,
2022-09-19,239.8958740234375,240.50414438140064,236.29527937670042,237.88463868375473,26826900,,,,249.82681805919202,256.9166780005401,-7.089859941348095,-5.1315044754489385,
2022-09-20,237.86502075195312,238.9049726778991,235.10816310707335,237.49221711845522,26660300,,,,247.98654155038605,255.5054441302744,-7.518902579888362,-5.608984096336824,
2022-09-21,234.43121337890625,242.9765051493539,234.38215593489727,239.65061404067487,28625600,,,,245.90110644708145,253.94439000054342,-8.043283553461976,-6.095843987761855,
2022-09-22,236.42283630371094,239.24837757284152,233.07733400323258,233.37164874357455,31061200,,,,244.44291104040906,252.6464971341114,-8.203586093702341,-6.517392408949952,
2022-09-23,233.4207000732422,236.57000244444777,230.75213671571493,235.01005951036115,34176000,,,,242.7471862762295,251.22236401849148,-8.475177742261963,-6.908949475612355,
2022-09-26,232.95956420898438,236.88391994203184,232.41996230164452,232.56713462377124,27694200,,,,241.2413982658841,249.86956403260206,-8.628165766717956,-7.252792733833475,
2022-09-27,231.9392547607422,237.2273238873884,230.06537117241018,235.44173471645922,27018700,,,,239.81029926509305,248.54139297542724,-8.731093710334193,-7.548452929133619,
2022-09-28,236.51113891601562,237.74730570070776,230.29102310768621,232.3316900801998,29029700,,,,239.30273613446576,247.65026304510044,-8.347526910634684,-7.708267725433833,
2022-09-29,233.00863647460938,235.41230151998565,229.97707507080545,234.37234957979894,27484200,,,,238.3344131098725,246.56569811395295,-8.231285004080462,-7.8128711811631595,
2022-09-30,228.49562072753906,235.99114004331733,228.32883739497714,233.78368980669143,35694800,,,,236.82075274335966,245.22717386310748,-8.406421119747819,-7.931581168880092,
2022-10-03,236.18739318847656,237.0409359072876,230.2223697179643,230.95818653631355,28880400,,,,236.72331281183918,244.5575604798015,-7.83424766796233,-7.91211446869654,
2022-10-04,244.17343139648438,245.62543890273426,240.34717537254542,240.45509575971312,34888400,,,,237.86948490178457,244.52910647362987,-6.6596215718452925,-7.661615889326291,
2022-10-05,244.4873504638672,245.84125793400293,239.48380606464255,241.3380634836322,20347100,,,,238.8876180651819,244.5260134358697,-5.638395370687789,-7.256971785598592,
2022-10-06,242.12295532226562,245.60582437562348,241.4263904937324,243.24139621855934,20239900,,,,239.3853622585794,244.34800913115828,-4.962646872578887,-6.798106802994651,
2022-10-07,229.810302734375,236.7564149526062,228.7605302730527,236.34434438089954,37769600,,,,237.91227617793254,243.2711419906558,-5.358865812723252,-6.510258604940372,
2022-10-10,224.91464233398438,230.1242222759056,222.44229398231298,228.64278334708865,29743600,,,,235.91264020194052,241.9114012753468,-5.9987610734062855,-6.407959098633555,
2022-10-11,221.1472930908203,224.72826224432563,219.87187429291728,223.3154915740473,30474000,,,,233.64104833869123,240.37331918760412,-6.73227084891289,-6.472821448689422,
2022-10-12,221.48086547851562,223.55096408910637,219.72472256727121,221.13747830363457,21903900,,,,231.7702509755873,238.9738781721161,-7.2036271965287995,-6.618982598257299,
2022-10-13,229.810302734375,231.6351289524716,214.98604670146256,215.6924320097729,42551800,,,,231.46872047693924,238.2950948063575,-6.8263743294182575,-6.660460944489491,
2022-10-14,224.23770141601562,232.7535617953974,224.02186063649978,231.0856985045513,30198600,,,,230.3562560060279,237.25380640707291,-6.8975504010450095,-6.707878835800595,
2022-10-17,233.0380859375,234.4410510941552,230.69328365560816,231.36043200869605,28142300,,,,230.76884522625437,236.94153081673417,-6.1726855904798015,-6.600840186736437,
2022-10-18,233.98973083496094,239.3170370179457,230.91891741759653,238.6400981703978,26329600,,,,231.2643660891323,236.72287896623246,-5.458512877100162,-6.372374724809182,
2022-10-19,232.00791931152344,235.07873262941993,229.85933203607698,232.55732674866903,19985700,,,,231.37875889257708,236.37362269551326,-4.99486380293618,-6.096872540434582,
2022-10-20,231.6841583251953,236.74658109169673,230.42836561927354,231.31135468983817,21811000,,,,231.4257434206722,236.0262549643786,-4.6005115437064035,-5.7976003410889465,
2022-10-21,237.54127502441406,238.40463817535837,230.06538128445075,230.30084804477124,26299700,,,,232.3665944366325,236.13847867252937,-3.771884235896863,-5.39245712005053,
2022-10-24,242.5742645263672,243.15310346564755,236.73678774718022,239.15025839614572,24911200,,,,233.9370052196686,236.61520355059145,-2.6781983309228394,-4.849605362224992,
2022-10-25,245.91976928710938,246.29257292273567,241.18110767937065,242.5840577462845,34775500,,,,235.78050738389027,237.30443064218537,-1.523923258295099,-4.184468941439013,
2022-10-26,226.94549560546875,233.79349205866856,225.7093139883434,226.79832328569108,82543200,,,,234.42127480259467,236.5371021209471,-2.1158273183524443,-3.7707406168216995,
2022-10-27,222.4619140625,229.27067360699243,221.51025660626811,226.67077896987985,40424600,,,,232.5813731502724,235.49449559809918,-2.9131224478267654,-3.5992169830227128,
2022-10-28,231.40943908691406,232.12564477805992,221.77515366383594,221.9615629541279,40647700,,,,232.40107560206346,235.19189881949288,-2.79082321742942,-3.437538229904054,
2022-10-31,227.74020385742188,230.4774356946654,226.7787258187618,229.33936881435187,28357300,,,,231.68401841058014,234.63992141489504,-2.955903004314905,-3.3412111847862245,
2022-11-01,223.85507202148438,231.2819228273095,223.03096086653287,230.1634819826668,30592300,,,,230.47956511995002,233.84104368204981,-3.3614785620997907,-3.345264660248938,
2022-11-02,215.93768310546875,226.9258763118528,215.87880519368812,225.12067624320864,38407000,,,,228.2423525023375,232.51486882452528,-4.2725163221877835,-3.5307149926367076,
2022-11-03,210.19833374023438,216.2418460184567,209.93343549904867,215.92789032960977,36633900,,,,225.4663496158601,230.86179215161485,-5.395442535754739,-3.903660501260314,
2022-11-04,217.2032928466797,217.39950765239473,209.39381782928885,213.43591468412285,36789100,,,,224.19511011290928,229.8500514623604,-5.654941349451121,-4.253916670898476,
2022-11-07,223.56076049804688,224.0905569765876,217.09538715119393,217.79196697439198,33498000,,,,224.09751786446893,229.38417805759644,-5.286660193127517,-4.460465375344285,
2022-11-08,224.5418243408203,227.26925043810735,221.5691260047828,224.3750410148975,28192500,,,,224.16587270698452,229.0254851896871,-4.859612482702573,-4.540294796815942,
2022-11-09,220.2642822265625,224.30637901705902,220.08769339529874,223.0701973172933,27852900,,,,223.56562801768882,228.37650719241861,-4.810879174729791,-4.594411672398712,
2022-11-10,238.38499450683594,238.72838163553394,230.55590869268073,230.97776976542943,46268000,,,,225.8455305544807,229.11787662311622,-3.272346068635528,-4.329998551646075,
2022-11-11,242.4368896484375,243.3002527099791,237.3548411319484,238.39480798800045,34620200,,,,228.39804733816635,230.10447018054742,-1.7064228423810732,-3.8052834097930752,
2022-11-14,236.98207092285156,239.29744175685843,234.68632606216372,237.41375251448136,31123300,,,,229.71866635119486,230.61392208738476,-0.8952557361899096,-3.2232778750724425,
2022-11-15,237.39410400390625,242.32898042382567,235.4907889689034,241.01432477065688,31390100,,,,230.89950291315046,231.11615778490489,-0.21665487175442877,-2.62195327440884,
2022-11-16,237.8269805908203,239.8635652117654,236.53813448380737,238.86986324191727,24093300,,,,231.96526870971508,231.61325577052824,0.3520129391868352,-2.0271600316897054,
2022-11-17,237.77780151367188,239.3224593307296,233.79320525931334,233.94077733820848,23123500,,,,232.85950452570842,232.0698887885389,0.7896157371695267,-1.463804877917859,
2022-11-18,237.3252410888672,239.80455714259514,235.1705986265433,239.57825993462248,27613500,,,,233.54654092004054,232.45917414411878,1.0873667759217653,-0.9535705471499341,
2022-11-21,238.14183044433594,240.71952276036882,237.29571552200488,237.53183084108053,26394700,,,,234.2535085391629,232.88011164783856,1.3733968913243473,-0.4881770594550778,
2022-11-22,241.07369995117188,241.3491778193643,236.8234592616191,239.65694805051498,19665700,,,,235.30276875639507,233.48704411475214,1.8157246416429302,-0.027396719235476152,
2022-11-23,243.58253479003906,244.27122947352353,240.3259809912339,241.15241461141528,19508500,,,,236.5765789154172,234.23485823884747,2.341720676569736,0.4464267599255663,
2022-11-25,243.4940185546875,244.6844734226597,242.7462799476109,243.3169170379094,9200800,,,,237.64080039838188,234.9207219659467,2.720078432435173,0.9011570944274876,
2022-11-28,237.8564910888672,242.66753560688645,236.91199984065233,242.1067467430872,24778200,,,,237.6739835815335,235.1381863454223,2.5357972361111933,1.2280851227642289,
2022-11-29,236.44960021972656,238.86987231087423,234.36383483834427,237.5023160445572,17956300,,,,237.48561691048627,235.23532811388927,2.2502887965970046,1.4325258575307842,
2022-11-30,251.0204620361328,251.20739666317635,235.98717692730537,236.68571974219154,47594200,,,,239.56790077597034,236.4045972933147,3.1633034826556354,1.7786813825557544,
2022-12-01,250.57772827148438,251.98463200821257,246.86859521910088,249.77096094454157,26041500,,,,241.2617203906648,237.4544588472532,3.807261543411613,2.1843974147269263,
2022-12-02,250.90240478515625,251.92560615006704,245.65846213549597,245.78636793576652,21528500,,,,242.74490260520196,238.45060299080154,4.2942996144004155,2.6063778546616243,
2022-12-05,246.16024780273438,249.7218092018866,244.05480101424968,247.94102099610078,23435300,,,,243.27034032789925,239.02168779168545,4.248652536213797,2.934832790972059,
2022-12-06,241.16224670410156,247.79342694197786,239.84388617106353,246.77022556127832,22463700,,,,242.9460182319304,239.18024771112368,3.7657705208067114,3.1010203369389897,
2022-12-07,240.42437744140625,242.18548436380587,238.29926438528042,240.87695684972252,20481500,,,,242.55807349492667,239.27240546892241,3.2856680260042594,3.137949874752044,
2022-12-08,243.4054412841797,244.72381687861164,239.13551909397142,240.88677778050695,22611800,,,,242.68843777019637,239.5785562700526,3.1098815001437856,3.1323361998303922,
2022-12-09,241.45741271972656,244.30074977698516,240.21776225957035,240.74903673894627,20609700,,,,242.49904930089332,239.71773082188028,2.781318479013038,3.0621326556669213,
2022-12-12,248.4329376220703,248.46245203745158,243.1791615103396,243.45463939551072,30665100,,,,243.411955196459,240.36330169596843,3.048653500490559,3.059436824631649,
2022-12-13,252.77174377441406,259.65872070865197,248.9839004556159,257.46471581923214,42196900,,,,244.85192266999053,241.28244555363108,3.569477116359451,3.16144488297721,
2022-12-14,253.06692504882812,258.35021618242786,250.20390632883763,252.97838179252008,35410900,,,,246.1157691898117,242.15536996068272,3.960399229128967,3.3212357522075617,
2022-12-15,244.98944091796875,250.09564478340477,243.34640679576722,249.62339914055133,35560400,,,,245.94248791722046,242.3653011427039,3.577186774516548,3.372425956669359,
2022-12-16,240.73919677734375,245.8060380118758,239.5782414480496,244.53687317288268,86102000,,,,245.14198158800866,242.24484896749203,2.8971326205166292,3.2773672894388133,
2022-12-19,236.5676727294922,241.25082700986405,234.85577651180688,240.90647213192395,29696400,,,,243.8228571482369,241.82431739430686,1.9985397539300322,3.0216017823370573,
2022-12-20,237.8958740234375,238.9879524437575,234.5704430654071,235.53461567582775,25150800,,,,242.91101359057544,241.53332158905727,1.3776920015181702,2.69281982617328,
2022-12-21,240.48341369628906,241.65420229830764,236.2331724404485,237.7876634823167,23690600,,,,242.53753668376217,241.4555506340374,1.081986049724776,2.3706530708835793,
2022-12-22,234.34414672851562,238.0827942939146,230.09389096681957,237.36457018736087,28651700,,,,241.27701515218578,240.92877997436912,0.3482351778166617,1.9661694922701958,
2022-12-23,234.87542724609375,235.0131661856755,230.16277387315782,232.29773494288432,21207000,,,,240.29215547432548,240.48038347597833,-0.18822800165284548,1.5352899934855875,
2022-12-27,233.13400268554688,235.07218085706396,232.02224308932773,234.845898686898,16688600,,,,239.19090119912877,239.93620712113156,-0.7453059220027853,1.079170810387913,
2022-12-28,230.74325561523438,235.8494597947178,230.38906760820606,233.0651514363268,17457100,,,,237.89126341699117,239.25524775032434,-1.3639843333331783,0.5905397816436948,
2022-12-29,237.11862182617188,238.01393247358996,231.84516434854868,231.84516434854868,19770700,,,,237.77239547994202,239.09697916335008,-1.3245836834080649,0.2075150886333429,
2022-12-30,235.94786071777344,236.08559966982293,232.83887864303333,234.36385526299418,21938500,,,,237.49169782422376,238.8637111303444,-1.3720133061206354,-0.10839059031745277,
2023-01-03,235.71173095703125,241.78210802226468,233.56692154126046,239.1552197793219,25740000,,,,237.2178567677326,238.63023111750638,-1.4123743497737848,-0.3691873422087192,
2023-01-04,225.40093994140625,229.11005842508914,222.3116392212552,228.52958821304364,50623400,,,,235.3998695636824,237.65028362298045,-2.250414059298066,-0.7454326856265886,
2023-01-05,218.72055053710938,223.87595019915224,218.17942790835377,223.53159534110267,39585600,,,,232.83382048267114,236.24808117217518,-3.414260689504033,-1.2791982864020777,
2023-01-06,221.29824829101562,222.11484882127704,215.80835679526612,219.39941748911133,43613600,,,,231.0591170685703,235.14068614394114,-4.081569075370851,-1.8396724441958323,
2023-01-09,223.452880859375,227.50636891623878,222.75435303516963,222.7937005835737,27369800,,,,229.88892688254026,234.27492278952883,-4.385995906988569,-2.3489371367543797,
2023-01-10,225.1549835205078,227.57525584192592,223.65952130600283,224.08257130052925,27033900,,,,229.16062790376606,233.59937173256432,-4.438743828798266,-2.766898475163157,
2023-01-11,231.96322631835938,232.1403128053225,227.3784637763479,227.55555026331103,28669300,,,,229.59179689062657,233.47817577595654,-3.886378885329975,-2.9907945571965207,
2023-01-12,234.65896606445312,236.0265222554612,229.78889272308874,231.46144119222973,27269500,,,,230.37136137890758,233.56564172325258,-3.194280344345003,-3.0314917146262172,
2023-01-13,235.3673553466797,235.50509428694716,231.1269476008542,233.17336543655554,21333300,,,,231.13997583548792,233.69910199165457,-2.5591261561666556,-2.9370186029343053,
2023-01-17,236.4692840576172,237.02023982375786,233.2619108280689,234.12770703910064,29831300,,,,231.95986940812318,233.90430066320735,-1.9444312550841687,-2.738501133364278,
2023-01-18,232.00257873535156,238.46650586867912,231.71726771845104,237.6695866357853,30028700,,,,231.9664400738506,233.76343237225507,-1.7969922984044615,-2.550199366372315,
2023-01-19,228.1852264404297,231.71727332949797,226.95540907287057,230.0053621493848,28623000,,,,231.38471489947815,233.3502319328606,-1.96551703338244,-2.43326289977434,
2023-01-20,236.3413848876953,236.85299311880186,230.72357251730264,231.06792738702072,35389800,,,,232.14727951305002,233.57179881840392,-1.424519305353897,-2.2315141808902514,
2023-01-23,238.6632537841797,241.2114314930767,235.7805543777998,237.2071543808696,31934000,,,,233.1497370932238,233.9489436306836,-0.7992065374598099,-1.9450526522041633,
2023-01-24,238.1320037841797,240.01116843427755,236.5578464694393,238.58458320727476,40234400,,,,233.91623966106317,234.25879993834997,-0.3425602772867933,-1.6245541772206893,
2023-01-25,236.72508239746094,239.3716517336312,227.1718546280861,230.6940533159615,66526600,,,,234.34836931281666,234.44148752791375,-0.09311821509709262,-1.31826698479597,
2023-01-26,243.99575805664062,244.30075035222444,238.0926348778509,239.71598774705066,33454500,,,,235.83258296571265,235.1492112707824,0.6833716949302584,-0.9179392488507245,
2023-01-27,244.15316772460938,245.79620180353155,242.84464034171302,244.96976819720265,26498900,,,,237.11267292861982,235.8161710081029,1.2965019205169028,-0.4750510149771991,
2023-01-30,238.79116821289062,241.63450516356798,238.28939315473593,240.56209308604045,25867400,,,,237.3709029723538,236.0365411714205,1.3343618009332943,-0.11316845179510043,
2023-01-31,243.80882263183594,243.94656157173196,239.02729227198978,239.51921920196398,26541100,,,,238.36135215073568,236.61226572404388,1.7490864266918038,0.2592825239022804,
2023-02-01,248.6690673828125,251.05982509768327,241.5066123600795,243.99576146760634,31259900,,,,239.94715449413212,237.50536214321193,2.4417923509201955,0.6957844893058635,
2023-02-02,260.3277587890625,260.41630204077023,253.09642631786974,254.64108421117447,39940400,,,,243.08263207796756,239.19591004290456,3.886722035063002,1.333971998457291,
2023-02-03,254.17868041992188,259.9342321780445,252.9488629512991,255.349469052038,29077300,,,,244.78971643826824,240.30574488564656,4.483971552621682,1.9639719092901693,
2023-02-06,252.62413024902344,254.1294253669874,250.6662707885229,253.28332550812183,22518000,,,,245.9950108706921,241.21821787552634,4.776792995165778,2.5265361264652912,
2023-02-07,263.23992919921875,264.43038393039234,255.8806917182153,256.3234379530733,50841400,,,,248.64807522892698,242.84945575135538,5.798619477571606,3.1809527966865545,
2023-02-08,262.42333984375,272.2913924433007,261.9117166421838,268.7888752510765,54686000,,,,250.7673467081305,244.29937309153274,6.46797361659776,3.838356960668796,
2023-02-09,259.36358642578125,269.55632946886436,258.55681894059774,269.37921293015586,42375100,,,,252.0898451262306,245.41524074592152,6.674604380309091,4.405606444596855,
2023-02-10,258.85198974609375,259.825995584377,256.451383618039,257.3073317819656,25818500,,,,253.13017506774804,246.41055548667504,6.719619581073005,4.868409071892085,
2023-02-13,266.9393005371094,270.16634077104914,262.8366157457899,263.318724669732,44630900,,,,255.25465590918827,247.93120326818868,7.323452640999591,5.359417785713586,
2023-02-14,267.7755126953125,270.5302914358511,264.93216068736695,268.26743961503985,37047900,,,,257.180941568592,249.4011521146423,7.779789453949718,5.843492119360812,
2023-02-15,265.63519287109375,267.02590497768625,262.5381396478936,264.6488747898258,28922400,,,,258.48159561513074,250.6036736521572,7.877921962973545,6.250378088083359,
2023-02-16,258.56329345703125,263.09049009144866,258.3167139229124,260.4077035562338,29603600,,,,258.49416451388464,251.1932751191849,7.3008893946997375,6.460480349406635,
2023-02-17,254.5292510986328,256.53147567397895,252.49743818375117,255.84107105146936,30000100,,,,257.8841778346151,251.44038445099585,6.443793383619266,6.457142956249162,
2023-02-21,249.2130126953125,251.99443718648416,248.1477872550779,250.9982461928277,28397400,,,,256.55015242856854,251.27539395057485,5.274758477993686,6.220666060598067,
2023-02-22,248.06886291503906,250.8601449778206,246.91487253007625,250.61356544983659,22491100,,,,255.24533865725633,251.03787313312773,4.207465524128594,5.818025953304172,
2023-02-23,251.28428649902344,253.32595730208965,247.05297308611262,252.0634712378697,29219100,,,,254.6359460175282,251.05612597504594,3.579820042482254,5.370384771139789,
2023-02-24,245.81019592285156,247.56584092140017,244.70552447657911,246.54007672843568,24990900,,,,253.27813831065487,250.66753856377227,2.610599746882599,4.818427766288351,
2023-02-27,246.73733520507812,249.36094491732896,245.97786606731717,249.00586980552043,21190000,,,,252.2718609097969,250.37641238905417,1.8954485207427467,4.233831917179231,
2023-02-28,246.00747680664062,248.0491626479555,245.32691485953566,245.66227447623933,22491000,,,,251.30810950931135,250.05278753109758,1.2553219782137717,3.6381299293861393,
2023-03-01,242.9005584716797,247.49678929963613,242.42711495590888,247.32911703155798,27565300,,,,250.01464011890647,249.52299278595552,0.4916473329509472,3.008833410099101,
2023-03-02,247.6743621826172,247.96038783673535,242.24961211812996,243.17675362806392,24808200,,,,249.65459735947735,249.38605718570824,0.2685401737691109,2.460774762833103,
2023-03-03,251.79713439941406,252.12262116972,247.95049993219732,248.73955740111904,30760100,,,,249.98421844254455,249.56465549783462,0.4195629447099236,2.0525323992084674,
2023-03-06,253.3555145263672,256.5610482121332,252.47769205749665,252.92153217321427,24109800,,,,250.50287937851726,249.8454598703185,0.6574195081987568,1.7735098210065254,
2023-03-07,250.67276000976562,254.16433480309476,249.92316360923053,252.7933380816872,21473200,,,,250.5290148602478,249.90674136212942,0.6222734981183748,1.5432625564288955,
2023-03-08,250.22889709472656,251.05740068054592,247.3784384089754,250.56424163422204,17340200,,,,250.48284289632147,249.9306047497292,0.5522381465922592,1.3450576744615683,
2023-03-09,248.86781311035156,256.00874717926183,248.13793223119978,252.31992677792528,26653400,,,,250.23437677540304,249.85187944310863,0.3824973322944061,1.1525456060281358,
2023-03-10,245.18882751464844,249.33136077212063,244.212382169328,247.64476514837403,28333900,,,,249.45813842759463,249.50646818914862,-0.04832976155398683,0.9123705325117113,
2023-03-13,250.44590759277344,254.38132250393278,242.36795938303734,244.0151089187801,33339700,,,,249.61010291454522,249.57605629312084,0.03404662142438042,0.7367057502942452,
2023-03-14,257.221923828125,257.4980917115578,252.3593674269289,253.23718999570187,33620300,,,,250.78115228586518,250.1424168512693,0.6387354345958727,0.7171116871545707,
2023-03-15,261.8082580566406,262.834037227096,255.6634859461734,256.42297008681516,46028000,,,,252.4776300967537,251.00655323685237,1.4710768599013306,0.8679047217039227,
2023-03-16,272.4211120605469,272.77617218170525,259.6778670559726,261.5814540500635,54768800,,,,255.54585809118345,252.59281685342233,2.953041237761113,1.2849320249153608,
2023-03-17,275.6068420410156,279.4534763679057,272.5394073918923,274.4528667929675,69527400,,,,258.63216331423456,254.29755945991073,4.334603854323831,1.8948663907970549,
2023-03-20,268.50537109375,273.6835408081574,266.15792934054593,273.19038178773764,43466600,,,,260.15111835723695,255.34998995130624,4.8011284059307116,2.4761187938237863,
2023-03-21,270.0341796875,271.2374890246291,265.83245477095994,271.1191356636067,34558700,,,,261.6715893311236,256.43770770954285,5.2338816215807356,3.0276713593751765,
2023-03-22,268.5645751953125,277.19485893402447,268.4560645477188,269.6593738844323,34873300,,,,262.73204869484493,257.3359941899702,5.396054504874712,3.501347988475084,
2023-03-23,273.8611145019531,277.21459035555193,271.4347801625903,274.137282393425,36610900,,,,264.4442126651693,258.560077176043,5.884135489126265,3.9779054886053204,
2023-03-24,276.7312927246094,276.7904694060669,271.5136612424645,273.446836403508,28172000,,,,266.3345326743139,259.9060931426035,6.42843953171041,4.4680122972263385,
2023-03-27,272.5986328125,277.60911609580637,271.7503834964028,276.66225903833964,26840200,,,,267.298240387881,260.8462812662995,6.451959121581467,4.864801662097364,
2023-03-28,271.4643249511719,272.3618779794639,268.3278107083364,272.0166606454996,21878600,,,,267.9391764745411,261.6328030207345,6.3063734538066,5.153116020439212,
2023-03-29,276.67205810546875,277.29344323069074,274.6007843880739,275.1432472211852,25087000,,,,269.28269672545304,262.7468219159,6.535874809553036,5.429667778261977,
2023-03-30,280.1636657714844,280.56805983553204,277.62885093593184,280.34122591914473,25053400,,,,270.956691963304,264.0369584977951,6.919733465508898,5.727680915711361,
2023-03-31,284.3554992675781,285.31222903893445,279.12802532101676,279.84804837782394,32766000,,,,273.01804693319235,265.5420355918531,7.476011341339245,6.077347000836938,
2023-04-03,283.3001708984375,284.32592009457954,280.0650485951288,282.5998633452524,24883300,,,,274.5999121586147,266.85745302197046,7.742459136644243,6.4103694279984,
2023-04-04,283.2508239746094,286.47610341698794,281.7615041156291,283.30015793950093,25824300,,,,275.93082166876775,268.07177679624,7.859044872527761,6.700104516904273,
2023-04-05,280.44964599609375,283.2211970642067,279.0490913446103,281.9389957522812,22064800,,,,276.62602541143326,268.98865599622917,7.637369415204091,6.887557496564236,
2023-04-06,287.61041259765625,288.08382610165665,278.1713395610663,279.3351878917937,29770300,,,,278.31593113239063,270.3680453741126,7.947885758278005,7.09962314890699,
2023-04-10,285.4306335449219,285.6377519354261,280.8146415705329,285.2530733958761,23103000,,,,279.41050073431853,271.4837926460244,7.926708088294106,7.265040136784414,
2023-04-11,278.9603271484375,282.0672531562564,277.78663633442005,281.84038916361027,27276600,,,,279.3412432595676,272.0376100165735,7.303633242994067,7.272758758026345,
2023-04-12,279.6113586425781,283.08321824075125,278.10229288315924,280.8935904623744,27403400,,,,279.38279947233843,272.5986284333146,6.784171039023818,7.17504121422584,
2023-04-13,285.87445068359375,285.93362736494225,279.29572544000456,279.70996220944426,24222700,,,,280.3815150433008,273.58202267407603,6.799492369224765,7.099931445225625,
2023-04-14,282.22509765625,284.53307857876393,279.8086060822283,283.0733168405744,20987900,,,,280.6651431376007,274.22225045053335,6.442892687067342,6.968523693593969,
2023-04-17,284.8486633300781,287.61037214853826,282.24479912414546,285.9632076307391,23836200,,,,281.3087616287511,275.00939214531445,6.299369483436635,6.834692851562503,
2023-04-18,284.4245300292969,287.768162652318,283.08315193513107,287.58075981562746,20161800,,,,281.78811061345044,275.7068097663502,6.081300847100238,6.68401445067005,
2023-04-19,284.5035095214844,285.09527638784846,280.6470015754436,282.0771449692155,17150300,,,,282.20586429160954,276.3584171556194,5.847447135990137,6.516700987734068,
2023-04-20,282.1954650878906,285.0755272649931,281.1795586202905,281.347245946029,23244400,,,,282.20426441411433,276.79079107652836,5.41347333758597,6.296055457704449,
2023-04-21,281.8502502441406,282.35325197205634,279.1871795197305,281.1105117206975,21676400,,,,282.14980069565684,277.1655658296848,4.9842348659720415,6.0336913393579685,
2023-04-24,277.9148254394531,281.0513397068863,274.90656743425353,278.2304544386979,26611000,,,,281.49826604085627,277.2210665415195,4.277199499336746,5.682392971353725,
2023-04-25,271.6517639160156,277.74720298912615,271.60242994743777,275.685801623626,45772200,,,,279.98341956011154,276.808525606297,3.1748939538145464,5.180893167845889,
2023-04-26,291.32879638671875,295.4713447880839,288.7249320401789,292.640616423836,64599200,,,,281.7288621488203,277.8841012196616,3.844760929158724,4.9136667201084565,
2023-04-27,300.65936279296875,301.0243258099498,291.21044770829826,291.9205980142474,46462600,,,,284.6412468633047,279.57115763249914,5.070089230805536,4.944951222247872,
2023-04-28,303.0561218261719,304.7032562666543,299.16015312675654,299.8505878659069,36446700,,,,287.4743045498996,281.31078460980825,6.163519940091362,5.188664965816571,
2023-05-01,301.3793640136719,304.3777795431425,300.97496997022023,302.77007618260353,21294100,,,,289.6135444674031,282.7973460471315,6.816198420271576,5.514171656707572,
2023-05-02,301.2314453125,304.9498540934286,299.75196801132864,303.5492991043437,26404400,,,,291.4009138281872,284.16283488160326,7.238078946583926,5.858953114682843,
2023-05-03,300.2352600097656,304.3876512860418,299.92950376970987,302.4248876611593,22360800,,,,292.76004400996845,285.35338489109677,7.406659118871687,6.168494315520612,
2023-05-04,301.2314453125,303.5492991043437,299.24893609691674,302.05007617512933,22519900,,,,294.0633365180502,286.5295375149044,7.533799003145816,6.441555253045654,
2023-05-05,306.3996887207031,307.70163573887834,300.1069748995604,301.5371480771064,28181200,,,,295.9612368569199,288.0014005671858,7.959836289734142,6.745211460383352,
2023-05-08,304.4270935058594,305.95590471108136,301.9021214288919,305.886855215998,21318600,,,,297.26367634137216,289.2181185626431,8.045557778729062,7.005280724052494,
2023-05-09,302.7996520996094,305.798067506066,302.1190902129459,303.7859701846244,21340800,,,,298.1153649195625,290.22415808389985,7.891206835662672,7.18246594637453,
2023-05-10,308.03704833984375,308.7176103361282,303.4605473402384,304.3975316119031,30078000,,,,299.64177775345195,291.543631436192,8.098146317259932,7.365602020551611,
2023-05-11,305.8670959472656,306.8632868746228,302.0697952876188,305.8572532341509,31680200,,,,300.59951901403866,292.60462880738265,7.9948902066560095,7.4914596577724915,
2023-05-12,304.74273681640625,306.3997441757822,302.40516748799325,306.30110633533394,19758100,,,,301.2369371374798,293.50374791916215,7.733189218317648,7.539805569881524,
